movie_id,popularity,vote_count,vote_average
55208,0.743727,8.0,4.9
44745,4.476116,10.0,5.3
73500,9.664896,60.0,5.6
194101,5.921419,83.0,7.2
15709,5.197678,110.0,5.3
128129,1.018079,5.0,7.2
66538,0.784395,6.0,5.5
224746,1.876356,20.0,6.6
187022,6.303552,83.0,7.3
124075,3.289057,35.0,6.9
193212,1.171478,4.0,4.3
16242,0.635069,6.0,6.4
91325,0.343017,1.0,4.0
144613,0.172143,2.0,8.5
156566,0.182717,0.0,0.0
265727,0.007316,0.0,0.0
162215,14.21278,270.0,6.4
72890,4.80745,103.0,5.7
172803,10.053166,272.0,6.3
189747,0.425492,3.0,6.2
123377,5.194433,92.0,6.9
170632,0.160291,3.0,5.5
121565,2.285454,24.0,5.6
14297,1.083169,21.0,7.7
42950,1.365366,19.0,6.2
230158,2.609603,47.0,7.4
96924,1.234042,26.0,7.4
56579,0.007335,0.0,0.0
127880,1.01965,10.0,6.4
52045,0.453212,2.0,4.0
85822,0.080017,2.0,8.0
61936,0.002407,0.0,0.0
121674,6.812108,101.0,6.3
184149,1.223673,27.0,7.1
135670,1.424857,27.0,5.0
175574,7.713231,259.0,5.7
12636,1.187456,30.0,6.8
49186,2.679758,4.0,4.3
295045,0.049521,1.0,4.0
80188,5.376548,58.0,6.4
128266,0.888438,1.0,6.0
59100,0.563247,3.0,7.3
184802,0.927457,1.0,6.0
64458,0.388392,7.0,3.4
250610,0.089596,1.0,4.0
69056,0.109362,6.0,6.6
44900,0.810772,5.0,4.0
28592,0.460466,3.0,6.5
118153,0.542191,6.0,5.3
155399,0.947192,2.0,2.0
19644,1.746498,28.0,6.6
43208,0.378518,8.0,8.9
24786,5.005837,16.0,6.2
51215,1.355844,12.0,4.0
99534,0.205447,3.0,3.8
203062,0.178791,1.0,5.0
137093,9.157369,813.0,6.4
159151,2.155926,26.0,7.2
191421,2.871986,48.0,6.1
243860,0.352379,2.0,5.5
225703,0.265046,219.0,4.1
49914,0.255053,1.0,8.0
124581,0.308842,6.0,3.1
110674,0.484867,3.0,4.7
198365,0.125385,1.0,7.0
84324,0.204949,7.0,6.2
78294,4.599941,57.0,5.2
123362,7.609036,58.0,6.1
67530,0.945726,10.0,6.5
36820,0.693608,3.0,3.3
53318,1.054717,2.0,5.0
222858,0.600683,3.0,4.3
122408,0.314551,5.0,3.4
93498,0.089969,2.0,4.3
121555,0.218159,3.0,6.7
4146,0.367704,3.0,5.2
21776,2.461442,29.0,6.4
19039,1.192131,4.0,6.5
85312,0.173956,1.0,0.0
193645,2.12382,15.0,6.7
87380,1.652781,19.0,6.6
159988,1.272657,12.0,5.8
192393,1.710635,8.0,5.9
15725,1.15189,16.0,6.7
97971,0.070623,2.0,3.5
187927,0.525711,5.0,5.9
205220,6.927182,588.0,7.4
203833,16.373622,1528.0,7.4
146304,6.102021,110.0,6.7
43213,1.019869,5.0,6.1
209274,8.651053,262.0,7.1
163590,0.520486,10.0,4.5
261508,0.041724,1.0,5.0
70224,0.002449,0.0,0.0
232018,0.001253,0.0,0.0
238407,2.411144,33.0,7.1
143534,0.143297,1.0,10.0
41498,4.958929,68.0,7.4
176983,3.754607,83.0,7.2
92119,0.723278,4.0,5.8
80521,0.150874,4.0,5.9
13293,0.774983,13.0,6.5
101299,25.309139,6656.0,7.4
57158,20.644776,4633.0,7.6
64686,14.88937,1357.0,5.9
42461,0.24152,3.0,6.0
153820,0.779579,6.0,6.2
46997,0.791297,6.0,4.5
58258,4.582976,17.0,4.8
24506,0.7156,12.0,7.5
129405,0.591221,0.0,0.0
169219,5.771432,177.0,5.7
28550,0.54854,6.0,4.9
37429,0.077756,2.0,7.5
139848,0.151526,2.0,9.0
51402,0.76254,12.0,7.0
61194,0.518062,6.0,6.0
171861,1.111761,5.0,4.8
194509,0.981921,1.0,6.0
4578,1.100836,6.0,7.0
146239,13.548808,561.0,6.2
41602,9.609726,267.0,6.4
293092,0.037475,1.0,5.0
15991,2.011614,45.0,4.7
204435,11.11403,42.0,5.8
206188,0.000904,0.0,0.0
124517,0.300704,8.0,6.6
188044,0.709532,4.0,6.8
275905,0.188199,0.0,0.0
42286,1.269783,17.0,5.6
200462,5.617601,84.0,4.7
154663,0.849542,4.0,6.5
137312,0.375329,2.0,4.0
218329,7.152793,29.0,4.3
42870,0.539887,10.0,5.3
85024,0.200978,2.0,4.0
107781,0.573367,3.0,3.2
231472,0.235641,1.0,5.0
3030,1.239669,3.0,4.7
76422,0.052039,1.0,2.0
52608,3.835168,13.0,5.9
121642,5.849716,142.0,6.9
25781,4.49832,11.0,5.4
202436,1.235519,2.0,6.5
31035,2.408749,30.0,6.4
80662,3.638912,45.0,6.8
251367,0.438252,0.0,0.0
107311,0.963647,2.0,2.0
27294,0.519774,7.0,5.9
239747,0.04241,1.0,7.0
36618,1.285726,11.0,5.8
94639,1.474159,9.0,7.6
40466,5.071511,33.0,4.9
252622,0.38927,3.0,6.7
109445,24.248243,5440.0,7.3
31297,0.924169,8.0,6.5
18547,1.665752,9.0,4.4
64534,0.765706,7.0,6.8
77403,0.246615,7.0,4.4
162494,0.183471,4.0,7.8
162850,0.001632,0.0,0.0
200713,8.765334,147.0,6.3
75564,0.002001,8.0,3.3
137174,0.942041,11.0,5.4
42732,0.534341,6.0,5.1
60366,1.212005,19.0,4.0
140750,0.337176,6.0,2.8
31332,1.384418,13.0,7.2
110919,1.64587,13.0,7.9
201749,6.510474,95.0,6.9
37445,0.748285,9.0,8.5
187628,1.183554,13.0,6.2
51859,1.959207,25.0,7.4
86829,10.838063,845.0,7.2
39378,1.038141,14.0,7.1
106646,16.382422,6768.0,7.9
204082,9.896704,898.0,6.4
30877,11.258125,13.0,5.7
2072,0.152374,4.0,7.3
4839,0.560775,6.0,4.5
134372,0.365149,2.0,8.0
46793,0.070239,2.0,6.0
222487,0.01125,0.0,0.0
43254,0.54068,4.0,5.8
186399,0.001819,1.0,8.0
155096,0.173348,4.0,6.3
192136,11.318079,225.0,6.5
152737,6.954296,497.0,6.9
21930,2.718759,23.0,5.5
16692,2.817598,36.0,7.2
16693,1.263306,20.0,7.3
57210,7.073059,17.0,5.2
180048,1.104156,6.0,6.9
209282,1.888084,14.0,5.4
215739,1.171222,6.0,6.4
136850,2.142248,26.0,5.2
134366,9.021941,251.0,5.2
75629,7.764883,107.0,7.4
58043,2.740962,46.0,5.7
214597,10.752888,81.0,4.4
158916,5.799861,71.0,6.0
174311,2.828815,36.0,5.3
41831,0.675361,7.0,5.1
212063,3.369105,65.0,7.1
158994,0.355978,6.0,8.8
44038,0.833687,15.0,6.8
89883,1.067357,12.0,6.3
22899,0.635468,7.0,6.3
16985,15.504416,48.0,4.4
168672,16.478036,2868.0,6.8
116745,8.684892,3213.0,7.0
152601,13.829515,4215.0,7.9
18510,1.552542,17.0,6.6
18511,1.482114,13.0,7.2
39260,4.341112,16.0,5.8
163392,0.796097,3.0,7.7
90563,0.873674,3.0,6.0
35637,0.180001,5.0,7.4
264113,0.004706,0.0,0.0
86817,0.643925,6.0,4.9
184314,11.833023,360.0,6.3
48880,0.005351,2.0,7.0
107916,1.345369,27.0,6.5
309410,0.001319,0.0,0.0
54236,0.772852,8.0,5.5
195516,0.001247,0.0,0.0
59833,0.047829,1.0,5.0
54283,0.65914,9.0,5.8
177203,5.236699,33.0,7.1
159142,1.079771,11.0,6.7
172897,4.86809,31.0,5.0
180998,0.007156,0.0,0.0
45697,0.611892,3.0,5.0
215830,5.72991,250.0,5.9
25028,0.901519,14.0,5.4
264061,0.321072,0.0,0.0
224659,0.849368,6.0,8.0
57047,1.100517,20.0,5.7
55547,1.141172,13.0,4.9
121636,0.430616,5.0,6.7
238478,1.718417,4.0,7.3
26131,0.480985,5.0,5.0
178290,2.650803,31.0,7.2
40448,0.644665,8.0,5.5
176297,4.87963,87.0,7.0
223389,1.28251,3.0,5.3
43967,2.310297,7.0,7.1
14569,1.676513,14.0,4.1
64632,0.115685,2.0,6.5
193756,10.855502,1549.0,7.4
47257,1.473486,9.0,5.7
28769,1.37294,5.0,6.2
146712,1.484618,18.0,5.4
18624,0.73057,11.0,7.5
197033,2.941353,55.0,6.5
115023,5.047333,30.0,5.6
119288,0.122212,3.0,6.0
132141,0.386626,2.0,7.5
87392,0.014895,1.0,5.0
121573,2.093526,26.0,5.9
5546,0.549569,1.0,2.0
70338,3.694115,47.0,4.7
214083,3.237965,50.0,6.9
47794,2.176251,5.0,6.2
210024,5.541556,68.0,7.7
29600,0.443656,10.0,5.3
18231,0.821734,5.0,5.2
140823,15.130888,1256.0,7.3
236661,0.008558,0.0,0.0
107978,0.618969,8.0,5.1
99880,0.776769,4.0,5.5
89995,0.436768,4.0,4.0
85494,0.001739,0.0,0.0
18977,0.488608,3.0,5.3
40897,0.860258,11.0,6.6
54265,1.024061,11.0,6.7
69717,2.287183,12.0,7.0
49152,0.212541,4.0,7.8
8985,0.958683,3.0,3.7
18619,1.162467,5.0,5.8
186279,0.166932,1.0,5.0
40955,0.951653,12.0,6.4
54272,1.112057,10.0,6.3
176389,0.19643,1.0,5.0
167502,1.512586,32.0,7.1
57830,0.548007,4.0,5.8
183258,12.177435,19.0,4.2
241765,9.577533,37.0,4.6
157351,6.636313,80.0,6.2
15216,0.296538,0.0,0.0
49852,3.394928,52.0,5.3
220674,5.207055,6.0,7.3
164123,0.906862,1.0,7.0
92675,0.51301,2.0,4.5
40059,0.938534,25.0,5.3
110548,8e-06,0.0,0.0
38792,4.336514,10.0,6.8
256750,0.990878,4.0,4.8
132812,0.052706,1.0,10.0
45130,0.98004,17.0,6.7
29130,1.022485,8.0,4.6
29565,1.465439,11.0,5.9
54274,0.373428,9.0,6.5
54273,0.916076,8.0,6.3
234652,0.192983,0.0,0.0
213842,0.647717,2.0,3.0
19604,0.340446,6.0,2.9
127913,2.469216,21.0,6.2
29128,1.350058,8.0,6.8
67750,0.699768,2.0,7.0
77161,0.106259,3.0,6.3
75300,1.02433,5.0,5.9
160706,0.515897,2.0,6.5
116853,1.044582,20.0,4.1
228331,1.740242,14.0,4.8
20986,3.512528,20.0,6.9
23452,2.328925,15.0,6.9
140447,1.73454,16.0,5.9
18269,9.672521,256.0,6.0
87516,7.882353,632.0,5.9
59993,0.200477,4.0,6.6
114903,0.230075,3.0,6.0
29129,0.97627,9.0,4.0
25866,4.684921,92.0,7.3
209232,1.406317,18.0,6.4
54275,0.548119,7.0,5.7
21410,1.133042,7.0,5.6
54276,1.291947,10.0,7.7
109443,7.600751,940.0,6.0
84192,0.115688,3.0,8.0
170039,6.929223,20.0,5.5
173301,5.618938,24.0,6.9
187541,2.627579,19.0,6.3
172499,0.66779,12.0,6.6
213015,3.293913,35.0,6.8
230170,0.571269,5.0,6.5
82362,0.17201,16.0,6.2
42892,3.176441,65.0,6.7
210041,2.775314,20.0,6.7
174325,1.208847,2.0,6.0
45241,0.226531,0.0,0.0
58799,0.275289,4.0,6.5
70490,1.008279,7.0,6.7
110415,14.131906,2910.0,6.7
37129,1.286164,21.0,7.9
20894,1.717845,17.0,6.9
20878,4.100466,35.0,7.5
69278,1.985124,23.0,4.9
121691,0.088803,1.0,5.0
58899,0.178519,4.0,4.5
40342,4.453477,60.0,5.8
139718,0.596273,1.0,3.0
166271,8.753381,211.0,5.9
42213,1.247447,10.0,6.1
158990,3.356422,65.0,5.9
27190,1.228603,7.0,5.7
430985,0.050855,0.0,0.0
154226,0.544547,0.0,0.0
37168,1.641502,14.0,7.4
180894,5.632097,94.0,5.9
144231,0.358193,2.0,3.0
21138,4.19422,16.0,5.6
11367,0.19213,77.0,7.0
39055,0.739681,4.0,5.8
245226,1.690387,6.0,6.7
142487,0.546165,6.0,5.0
95383,0.891024,9.0,5.5
67737,0.30828,17.0,6.0
194188,0.700489,3.0,6.0
54861,0.070658,2.0,7.5
86331,13.621581,142.0,4.1
103742,1.951644,16.0,5.6
83869,2.440124,35.0,4.9
74626,2.354815,20.0,6.3
11039,3.399599,43.0,5.7
62989,2.567848,28.0,3.8
78362,1.725014,14.0,3.3
43766,1.760561,25.0,7.6
82679,6.891823,139.0,5.5
91551,9.646722,44.0,6.9
85469,0.163113,2.0,8.3
79113,6.73437,56.0,6.4
233063,12.957093,621.0,7.1
289336,0.030036,0.0,0.0
222413,0.0,0.0,0.0
69353,0.077316,2.0,4.5
189803,0.353746,1.0,5.0
118778,0.405841,3.0,6.0
420743,0.045698,1.0,6.0
388182,0.070407,1.0,10.0
5995,0.768593,5.0,4.0
246314,0.401937,3.0,5.5
203060,1.13055,7.0,6.4
130233,0.269108,3.0,5.5
130694,0.44263,11.0,6.1
117467,0.828915,11.0,6.2
52477,0.616191,8.0,4.9
210842,0.542569,9.0,6.2
176085,0.787464,10.0,5.3
174358,0.842357,8.0,6.1
228407,0.175791,2.0,6.0
398452,0.008236,0.0,0.0
229974,2.189262,29.0,6.3
169881,13.332387,365.0,7.2
27584,3.905764,44.0,5.8
174928,0.259942,4.0,4.8
37420,2.537927,20.0,6.4
199782,1.5699,11.0,7.5
28323,0.489412,3.0,3.3
328069,0.268492,4.0,6.5
253988,0.009087,0.0,0.0
214139,1.617138,14.0,4.9
25583,0.945098,1.0,4.0
186929,4.38226,94.0,6.6
224950,2.080274,10.0,4.7
58515,2.113402,21.0,6.6
46445,8.755413,23.0,6.1
14499,5.553737,23.0,6.3
54277,0.838838,9.0,6.8
149725,0.334052,0.0,0.0
163795,0.042369,1.0,10.0
128151,0.02667,0.0,0.0
127866,0.440456,4.0,5.5
100812,0.107235,3.0,8.3
225747,3.587006,27.0,6.1
185267,2.563968,68.0,5.0
28981,3.385456,19.0,5.5
119278,4.871071,109.0,4.3
8213,0.503049,2.0,5.5
25707,1.636055,6.0,3.7
328631,0.037321,1.0,7.0
211233,0.474578,8.0,5.6
84283,0.391314,5.0,4.8
69406,0.851056,6.0,3.3
171910,4.69296,20.0,7.0
64807,11.655588,437.0,6.0
229296,3.389968,68.0,7.3
17478,3.106495,53.0,6.2
230864,0.371755,1.0,10.0
72123,0.09108,1.0,10.0
171698,2.546614,15.0,6.4
13194,3.137847,27.0,6.5
35076,0.83081,4.0,6.3
30077,0.614212,4.0,6.9
259311,0.00353,0.0,0.0
252385,0.295863,5.0,6.3
209504,5.314063,84.0,5.8
53500,0.177569,5.0,5.6
240629,1.941454,35.0,7.1
195269,6.35611,101.0,5.6
35718,1.824931,13.0,3.9
58061,0.879724,7.0,6.2
265111,0.328444,1.0,7.0
115283,5.748809,106.0,5.5
159024,4.190074,31.0,4.6
84152,1.05016,12.0,4.2
66469,0.504655,6.0,4.8
44432,0.436356,5.0,6.0
227348,8.898523,455.0,5.2
152603,13.594992,585.0,7.2
101740,0.000498,0.0,0.0
170309,0.259029,1.0,9.0
32616,0.390499,2.0,6.0
36671,1.714772,7.0,3.6
81462,0.699145,12.0,7.1
13632,3.370861,15.0,5.5
76127,1.276738,12.0,7.5
267219,0.003749,0.0,0.0
183654,0.670684,3.0,6.2
257618,0.04329,1.0,5.0
31013,1.762141,17.0,5.0
41932,0.077353,2.0,3.0
54229,0.64384,1.0,6.0
83678,0.397563,3.0,6.0
15826,0.767032,5.0,4.8
40593,0.455222,5.0,4.4
37488,0.916712,2.0,6.3
42329,2.082918,52.0,7.5
72091,0.561712,10.0,4.2
158232,0.116848,3.0,7.7
191714,10.766409,226.0,7.3
114718,1.884039,20.0,6.0
48734,0.260752,7.0,6.9
143777,0.000603,2.0,5.0
124409,1.071934,6.0,4.1
53061,0.12784,3.0,5.7
14432,3.276928,19.0,6.2
199177,0.190442,3.0,5.0
107445,0.754398,2.0,7.0
124623,6.715162,43.0,7.0
39516,0.650079,2.0,5.5
40034,0.988408,15.0,5.9
245775,4.726238,270.0,6.4
53389,1.122716,6.0,5.5
8434,1.234015,17.0,5.9
206183,0.271025,5.0,2.6
122796,1.616385,4.0,4.6
317246,0.000578,2.0,6.0
111473,4.183558,66.0,6.2
204810,1.050644,11.0,6.2
126963,10.834344,370.0,6.5
136735,0.978084,9.0,6.0
153158,14.347931,127.0,6.0
56965,1.600411,15.0,3.4
243531,9.115124,51.0,5.2
290075,0.006784,0.0,0.0
292062,0.000172,0.0,0.0
95410,0.593565,3.0,5.7
54773,0.001184,0.0,0.0
120497,0.29523,0.0,0.0
95504,0.660586,1.0,6.0
177945,7.074042,119.0,7.6
127560,6.099421,277.0,6.7
83896,2.498266,37.0,2.7
277809,0.869256,0.0,0.0
118289,5.348746,180.0,5.3
109391,2.409066,28.0,5.4
159128,7.859837,192.0,5.5
39102,3.961243,79.0,6.2
79690,0.350938,2.0,4.8
150249,0.622574,3.0,4.3
94747,0.051591,1.0,5.0
89581,0.590598,8.0,4.7
90966,0.484279,5.0,6.4
170399,0.842431,0.0,0.0
24671,1.20343,9.0,6.7
96944,1.122866,8.0,5.1
190880,5.225386,231.0,6.6
173467,2.103548,20.0,6.9
193638,0.448339,0.0,0.0
4949,5.437705,5.0,4.2
110992,0.364339,2.0,8.5
27093,1.024912,11.0,5.4
225235,1.99353,23.0,7.3
245170,1.220514,23.0,7.3
16076,1.573783,16.0,6.3
33114,1.260266,7.0,5.4
63206,0.386706,1.0,7.0
71847,0.002001,5.0,5.1
152206,0.616497,3.0,5.7
173480,0.115296,2.0,7.5
206408,9.559788,228.0,6.4
176068,5.874701,91.0,5.3
168806,1.227181,14.0,5.9
39148,2.175262,35.0,7.0
73554,0.68574,3.0,1.7
38189,1.203082,15.0,7.5
145059,1.388705,7.0,5.9
63954,0.041326,1.0,6.0
113594,5.107345,58.0,5.5
60140,0.284479,2.0,6.5
75507,1.498691,8.0,2.6
303296,0.041642,1.0,5.0
110391,2.794066,13.0,5.4
75404,0.509785,10.0,5.5
173340,0.3714,2.0,7.0
256122,0.002317,1.0,5.0
121498,0.761698,13.0,4.0
159002,1.505666,31.0,7.3
140174,1.792726,27.0,3.4
211024,1.231937,6.0,7.2
164278,0.143493,0.0,0.0
126749,0.80519,13.0,5.6
168530,9.895752,867.0,6.1
84971,0.320909,2.0,3.3
81867,1.263592,12.0,6.0
20305,0.336895,3.0,5.8
137094,11.234862,1194.0,5.9
157350,21.572585,4784.0,6.9
6418,4.933446,204.0,7.1
31334,0.886644,3.0,8.0
15494,0.857489,8.0,3.3
240916,11.072355,236.0,5.6
54642,0.885949,10.0,7.6
91052,1.269941,18.0,5.1
221667,5.657197,78.0,6.0
51259,0.672756,5.0,5.5
182972,1.139989,11.0,8.3
95943,1.142764,4.0,3.8
159037,4.689168,56.0,7.8
102207,10.409049,214.0,5.0
52395,0.861893,9.0,6.4
91817,0.114527,7.0,4.9
79316,10.591125,218.0,4.4
242661,4.065438,62.0,6.6
163875,1.222176,9.0,6.9
81600,0.643499,3.0,7.0
19551,1.443434,16.0,4.4
31769,1.189609,7.0,5.3
91380,0.512135,5.0,6.6
2442,1.797462,3.0,7.3
29403,0.408128,3.0,6.3
101352,0.011549,0.0,0.0
55922,2.088552,11.0,4.9
84178,8.732143,80.0,4.9
41374,1.942945,15.0,4.7
59145,3.141456,50.0,6.4
149206,0.739783,4.0,7.0
10958,2.990253,42.0,6.0
118011,0.293173,3.0,6.0
26657,0.778661,5.0,5.1
135855,0.542681,2.0,7.5
88293,0.162407,3.0,7.7
159932,12.90146,92.0,5.7
28062,1.044274,4.0,5.9
21072,1.698838,15.0,6.7
37351,1.312686,20.0,6.7
33998,1.74424,21.0,6.9
39311,0.228654,5.0,4.9
161315,0.073727,0.0,0.0
249072,0.037652,1.0,9.0
61663,0.283486,6.0,6.4
56906,10.816473,87.0,5.4
31780,0.11809,3.0,4.8
164353,0.102565,2.0,6.0
255576,0.149761,3.0,5.7
297560,0.142537,4.0,6.5
266549,0.48322,3.0,6.3
134096,2.128852,18.0,5.6
138977,1.469955,8.0,6.3
109259,0.322993,6.0,5.8
89445,0.055097,1.0,10.0
75020,0.709738,9.0,2.7
156965,9.078909,31.0,5.1
71622,4.194524,55.0,5.2
11188,5.127239,36.0,6.4
177047,3.880541,38.0,5.5
331958,0.149811,3.0,7.3
288526,0.11368,3.0,7.0
53063,0.042391,1.0,4.9
72872,0.962386,3.0,5.0
174344,4.437517,13.0,6.3
25003,0.57686,2.0,7.0
60976,0.043897,1.0,7.0
52150,0.146772,4.0,6.5
78308,0.621907,12.0,5.1
114638,0.143494,2.0,5.8
217993,8.138622,234.0,7.0
34131,0.903575,6.0,5.0
174671,2.118377,41.0,4.5
157384,1.409684,7.0,7.1
136727,0.811537,9.0,5.2
56647,3.528977,43.0,6.8
185008,4.262544,80.0,7.1
199423,0.769064,12.0,6.3
24475,2.090843,33.0,6.1
215991,0.011742,0.0,0.0
21073,0.752885,5.0,6.1
11765,1.20008,10.0,6.6
104710,0.721417,6.0,7.1
92834,0.808339,9.0,6.5
126783,0.171714,2.0,6.0
92647,2.626464,22.0,5.9
173465,0.105679,1.0,5.0
19199,2.117193,10.0,5.5
126319,7.225779,148.0,7.6
111421,0.283009,0.0,0.0
57680,0.502176,6.0,3.4
72465,1.604897,9.0,5.6
69746,1.394477,14.0,6.4
114888,0.944682,3.0,5.0
104086,0.483924,22.0,8.5
222911,3.062433,35.0,4.2
250769,1.580129,25.0,6.3
184846,1.924653,17.0,6.3
84690,0.086584,2.0,8.0
65374,2.909637,26.0,4.6
36075,1.209099,18.0,5.4
117773,1.335691,1.0,3.0
78239,0.55186,8.0,4.4
76268,1.344876,4.0,6.3
100409,0.186806,3.0,7.7
7269,0.841084,13.0,4.4
207769,7.130195,93.0,5.7
137968,4.121722,61.0,5.7
358076,0.020574,0.0,0.0
12758,1.062381,4.0,6.1
104067,0.013308,0.0,0.0
173185,5.616687,332.0,6.2
81657,0.112945,3.0,7.3
42262,0.515544,3.0,6.7
42456,1.676035,1.0,7.5
180383,0.582497,17.0,7.1
29007,1.357815,9.0,6.5
22264,0.387065,2.0,2.5
96482,0.624834,1.0,8.0
218689,0.759966,2.0,5.0
107430,0.462469,5.0,3.6
95093,0.003665,0.0,0.0
100241,9.415817,701.0,5.1
378240,0.471173,5.0,6.6
72013,0.933026,19.0,5.9
44969,0.279504,4.0,5.3
44693,0.115448,2.0,3.5
143973,1.686472,1.0,6.0
54102,4.213894,88.0,7.8
208529,0.913218,2.0,6.0
253077,2.17195,2.0,7.0
157099,7.392294,99.0,5.9
37947,1.7636,8.0,5.9
48397,1.602897,16.0,4.4
181886,12.66992,1326.0,6.7
72767,1.648077,13.0,4.5
127687,0.006246,0.0,0.0
107203,0.388045,4.0,7.5
112575,0.151042,3.0,6.0
216369,0.246491,2.0,6.5
171540,4.552786,124.0,6.5
164328,0.873666,9.0,7.2
37564,0.040001,1.0,5.0
54312,0.690246,3.0,5.0
27960,0.82448,10.0,6.7
33031,1.047901,3.0,8.0
30123,0.239659,0.0,0.0
186992,6.074431,96.0,6.4
130150,6.108646,306.0,6.7
184352,6.094529,193.0,6.9
136437,1.247098,10.0,6.2
100898,5.599257,59.0,6.9
15359,7.306487,133.0,7.2
236399,5.658774,106.0,6.3
128006,0.001363,0.0,0.0
33280,0.110872,2.0,6.5
17940,1.179,12.0,4.1
2180,0.967551,1.0,4.0
100063,0.314595,1.0,5.0
21435,7.733817,190.0,4.1
90728,0.267991,5.0,4.8
86221,0.1115,1.0,7.0
36299,0.009678,0.0,0.0
59744,0.497236,5.0,5.2
281556,0.003965,0.0,0.0
157841,6.839535,234.0,6.7
271009,0.009438,0.0,0.0
295841,0.40977,1.0,6.0
45266,0.517479,5.0,6.1
11927,2.008136,24.0,5.3
19400,2.520484,23.0,4.2
40352,0.3083,4.0,5.3
59118,8.908143,44.0,6.5
46136,0.141541,4.0,5.0
242033,2.788972,22.0,5.0
47831,0.957608,26.0,6.9
44516,1.004653,13.0,6.5
79919,0.821261,12.0,6.7
118761,0.529863,7.0,5.0
177888,4.909843,212.0,6.1
66892,0.883828,22.0,3.8
234155,0.052853,1.0,5.0
170234,0.027797,0.0,0.0
54278,0.950665,8.0,6.0
54279,0.991587,9.0,6.1
26947,0.441542,11.0,4.3
160068,3.534494,56.0,6.2
60025,2.292595,59.0,5.6
14028,3.146901,33.0,5.0
137748,0.807227,0.0,0.0
104211,0.269518,2.0,3.0
144121,0.981432,4.0,6.5
152760,11.132411,1545.0,5.8
150093,1.551414,16.0,5.9
137106,16.418133,3127.0,7.5
32996,0.157967,4.0,5.0
106573,0.536697,3.0,4.3
136582,1.019312,4.0,5.5
97794,2.234864,18.0,5.1
97020,10.246549,2385.0,5.7
58427,0.518177,4.0,4.8
209247,8.436614,221.0,6.1
99608,0.51221,2.0,3.5
91101,1.561609,12.0,4.4
83665,1.021838,3.0,5.3
61501,0.228318,6.0,5.3
249397,9.594157,820.0,6.6
83564,7.331398,257.0,8.0
118513,1.142933,6.0,6.7
133018,1.1622,1.0,5.0
133021,1.355359,6.0,6.0
45930,0.262531,5.0,4.4
137566,1.282586,10.0,5.1
2594,3.590903,51.0,7.0
253445,1.058506,5.0,5.8
343435,0.039118,1.0,8.0
24685,1.818566,28.0,6.4
49729,0.382908,7.0,7.0
75090,0.581783,8.0,5.6
43191,0.770682,7.0,4.7
42325,0.340366,7.0,3.5
87293,1.672718,10.0,4.7
219318,5.289252,190.0,5.6
172890,0.201495,5.0,5.9
87358,0.188856,3.0,6.2
106828,0.143966,4.0,6.5
239155,1.020954,6.0,7.0
74461,6.281872,162.0,5.5
20756,2.34262,10.0,4.3
16032,2.265412,12.0,5.4
4883,8.597074,19.0,5.9
27952,1.214845,18.0,6.8
52147,0.909691,9.0,5.7
190341,0.036521,1.0,6.0
174688,1.07091,7.0,7.1
103717,2.66364,20.0,7.2
205384,0.077319,2.0,6.0
144336,6.966505,560.0,5.5
120143,6.653942,20.0,6.5
258126,0.127643,2.0,6.5
41109,4.94964,65.0,7.1
25519,1.774295,18.0,6.3
47100,0.597149,4.0,7.5
141614,3.232942,14.0,5.7
17794,0.521899,5.0,7.6
422906,0.001665,0.0,0.0
45115,0.388139,9.0,6.5
33801,0.865986,8.0,4.4
56441,0.243856,6.0,6.6
146490,1.743602,13.0,7.3
140873,1.276872,10.0,6.5
141043,10.46897,356.0,6.2
246320,5.084853,110.0,5.0
197082,6.012005,192.0,7.2
84362,1.439215,8.0,3.8
232898,1.418856,5.0,5.6
67793,1.424099,14.0,6.6
122435,0.404707,3.0,6.0
143049,4.944783,141.0,6.2
99367,4.380997,78.0,5.9
37585,0.608891,9.0,6.5
157834,10.990614,383.0,5.9
226857,8.757277,555.0,6.7
137321,7.363527,501.0,6.0
192345,2.844979,29.0,4.8
210913,2.371857,32.0,5.6
83727,1.66657,35.0,5.5
71203,0.499054,6.0,6.1
43042,0.523622,3.0,6.8
206822,0.035472,0.0,0.0
40435,1.234899,19.0,5.3
172120,0.156218,3.0,5.7
232731,1.369503,6.0,1.9
117426,0.34866,2.0,4.5
31445,0.69219,3.0,6.2
81699,0.441029,5.0,6.6
370353,0.227826,0.0,0.0
146375,5.160049,204.0,5.4
157847,13.784411,346.0,6.5
31295,0.908799,2.0,5.3
12124,0.771208,6.0,4.3
32547,0.077482,2.0,7.5
219931,0.408213,2.0,7.3
162987,0.218666,2.0,5.5
33563,2.555543,27.0,5.6
39341,3.467833,20.0,4.9
114575,0.558026,8.0,7.3
102597,0.333192,1.0,6.0
43700,0.252094,3.0,3.8
20493,0.304988,8.0,3.6
133441,6.312295,31.0,6.9
103732,0.585551,8.0,6.0
237692,0.322836,0.0,0.0
418029,0.001884,0.0,0.0
71055,0.500009,13.0,6.2
210047,11.823937,90.0,5.5
17684,4.610525,106.0,5.3
30127,2.530169,45.0,6.4
249923,5.916675,75.0,5.6
60160,0.448223,11.0,5.9
98162,2.45174,35.0,7.3
142573,0.862061,11.0,5.3
83401,0.009596,0.0,0.0
13470,2.633626,33.0,6.0
79869,0.233885,3.0,5.3
