movie_id,release_year,release_month,release_day
192102,2014,Febrero,Viernes
263937,2010,Junio,Martes
111481,2010,Febrero,Martes
205724,2013,Abril,Sábado
225574,2014,Enero,Domingo
158914,2013,Abril,Viernes
21379,2004,Enero,Jueves
18224,2005,Enero,Sábado
85444,2011,Septiembre,Lunes
95243,1978,Diciembre,Viernes
24756,2009,Enero,Jueves
70798,2008,Octubre,Domingo
159095,2013,Abril,Miércoles
117375,2013,Marzo,Viernes
156284,2013,Septiembre,Viernes
86381,2009,Octubre,Miércoles
254464,2013,Febrero,Domingo
199818,2013,Junio,Miércoles
158907,2013,Enero,Viernes
198375,2013,Mayo,Viernes
159152,2013,Junio,Miércoles
83214,2007,Agosto,Sábado
48263,1918,Octubre,Martes
100632,1949,Noviembre,Sábado
156415,1931,Marzo,Domingo
266373,1955,Septiembre,Miércoles
22259,2009,Agosto,Lunes
52817,2010,Julio,Jueves
79073,2009,Febrero,Jueves
10574,1944,Diciembre,Viernes
90517,1970,Enero,Jueves
201414,1963,Diciembre,Sábado
53182,2014,Marzo,Miércoles
87587,2011,Diciembre,Viernes
108668,1954,Octubre,Viernes
88583,1971,Febrero,Martes
51581,1992,Enero,Miércoles
23527,2009,Mayo,Miércoles
202141,2013,Junio,Viernes
55398,1960,Septiembre,Viernes
121074,1949,Julio,Viernes
121695,1940,Noviembre,Viernes
41552,1950,Marzo,Domingo
49001,2010,Julio,Miércoles
257155,2014,Febrero,Domingo
87017,2010,Enero,Miércoles
204349,2013,Julio,Domingo
242076,2014,Febrero,Viernes
47459,1970,Abril,Viernes
168245,2013,Febrero,Miércoles
47626,2010,Octubre,Viernes
19492,1986,Enero,Miércoles
149862,2012,Enero,Domingo
37316,1966,Diciembre,Martes
248774,2014,Junio,Viernes
175291,2013,Marzo,Viernes
255577,2008,Diciembre,Lunes
121015,1979,Octubre,Domingo
121113,1970,Agosto,Jueves
196024,2013,Octubre,Jueves
80837,2010,Agosto,Martes
191566,2013,Mayo,Viernes
222671,2013,Septiembre,Lunes
37646,2005,Agosto,Domingo
128246,2012,Octubre,Miércoles
21788,2008,Diciembre,Miércoles
241968,2014,Abril,Miércoles
256731,2014,Septiembre,Viernes
45384,2005,Enero,Sábado
43135,1958,Septiembre,Lunes
20626,2009,Enero,Miércoles
167983,2012,Noviembre,Miércoles
79893,2011,Junio,Viernes
73624,2011,Septiembre,Viernes
79194,1976,Enero,Jueves
200145,2013,Febrero,Sábado
184578,1974,Junio,Domingo
56743,2010,Junio,Viernes
148044,1943,Junio,Viernes
120509,1952,Diciembre,Miércoles
3162,1973,Enero,Lunes
24775,2004,Enero,Jueves
20695,2004,Mayo,Domingo
74579,2010,Enero,Viernes
82703,2014,Febrero,Viernes
97370,2014,Marzo,Viernes
136797,2014,Marzo,Jueves
242042,2014,Febrero,Domingo
38049,2005,Enero,Sábado
118769,2012,Julio,Viernes
177494,2014,Marzo,Jueves
40346,1990,Enero,Lunes
45514,2008,Octubre,Jueves
109404,2012,Marzo,Sábado
68827,1970,Abril,Viernes
182827,2013,Abril,Jueves
64047,2007,Noviembre,Domingo
74343,1990,Octubre,Viernes
8064,2008,Febrero,Sábado
209403,2013,Septiembre,Viernes
235260,2014,Febrero,Viernes
94331,2011,Marzo,Sábado
24202,2007,Mayo,Miércoles
238972,1998,Noviembre,Lunes
116894,2001,Abril,Lunes
145995,1944,Diciembre,Martes
159464,2006,Enero,Domingo
68713,2011,Agosto,Martes
144728,1962,Abril,Sábado
144724,1969,Marzo,Viernes
47771,2008,Agosto,Jueves
96920,1984,Junio,Sábado
115821,2012,Septiembre,Viernes
58767,2011,Abril,Martes
83201,2011,Diciembre,Jueves
62156,2010,Diciembre,Viernes
228202,2013,Octubre,Viernes
203217,2013,Junio,Viernes
54597,2011,Abril,Lunes
184323,2013,Abril,Miércoles
39853,1947,Abril,Viernes
209355,2013,Noviembre,Miércoles
134350,2013,Septiembre,Sábado
236737,2014,Marzo,Viernes
118915,1971,Diciembre,Jueves
116760,1978,Marzo,Viernes
39293,1979,Diciembre,Martes
101242,2009,Julio,Viernes
157690,2013,Mayo,Jueves
55825,2007,Junio,Domingo
72962,2009,Noviembre,Martes
186971,2013,Agosto,Miércoles
199740,2013,Noviembre,Viernes
214250,2013,Agosto,Jueves
86133,1976,Noviembre,Miércoles
46460,1979,Junio,Viernes
31950,1975,Enero,Miércoles
249726,2013,Enero,Martes
164184,2013,Febrero,Viernes
160162,1938,Febrero,Sábado
4111,1932,Septiembre,Jueves
85620,1960,Septiembre,Miércoles
192577,2013,Septiembre,Sábado
394403,2014,Marzo,Viernes
26286,1946,Abril,Miércoles
45007,1971,Julio,Viernes
22592,1922,Septiembre,Domingo
31214,1978,Septiembre,Jueves
109891,1929,Septiembre,Domingo
80992,1981,Octubre,Jueves
248390,2014,Febrero,Miércoles
71996,1977,Junio,Miércoles
39211,1975,Mayo,Miércoles
16167,2009,Marzo,Martes
62709,2002,Septiembre,Viernes
47194,2009,Octubre,Sábado
42552,1989,Septiembre,Viernes
100402,2014,Marzo,Jueves
168399,2013,Agosto,Viernes
114172,2012,Junio,Viernes
180420,2012,Noviembre,Viernes
209276,2013,Septiembre,Lunes
195022,2012,Diciembre,Miércoles
128113,2012,Septiembre,Domingo
119685,2012,Diciembre,Viernes
226247,2010,Abril,Viernes
86834,2014,Marzo,Jueves
227783,2014,Enero,Viernes
257346,2014,Marzo,Martes
204668,2013,Diciembre,Miércoles
214418,2013,Noviembre,Martes
203715,2013,Julio,Miércoles
256628,2014,Febrero,Jueves
151043,1966,Marzo,Miércoles
19501,2009,Abril,Sábado
110381,2013,Enero,Miércoles
38080,1976,Marzo,Miércoles
56415,2011,Noviembre,Jueves
215031,2013,Septiembre,Viernes
191104,2013,Septiembre,Miércoles
42216,1978,Octubre,Viernes
27196,1974,Octubre,Jueves
29290,1968,Diciembre,Jueves
4112,1933,Febrero,Sábado
173455,2013,Septiembre,Jueves
233841,2013,Julio,Viernes
102855,2013,Marzo,Sábado
63143,2011,Abril,Miércoles
373745,1995,Septiembre,Domingo
12685,2010,Noviembre,Viernes
112731,1977,Julio,Viernes
42551,1976,Marzo,Viernes
1732,1979,Agosto,Viernes
49396,1991,Mayo,Lunes
142159,1928,Abril,Sábado
5494,2004,Marzo,Domingo
70993,2010,Septiembre,Martes
99119,2011,Septiembre,Miércoles
17456,2007,Septiembre,Martes
103971,2003,Febrero,Martes
68123,1978,Abril,Viernes
233917,2013,Noviembre,Jueves
65674,1971,Octubre,Miércoles
95752,1978,Febrero,Viernes
232862,1991,Marzo,Sábado
204113,1987,Septiembre,Martes
94664,1965,Enero,Jueves
253239,2014,Marzo,Miércoles
31329,2005,Abril,Miércoles
125395,2012,Agosto,Lunes
53168,1999,Febrero,Sábado
168767,2013,Febrero,Viernes
155084,2014,Abril,Viernes
97733,2011,Agosto,Miércoles
188207,2014,Enero,Viernes
145220,2014,Marzo,Jueves
36861,2007,Enero,Lunes
111250,2012,Abril,Martes
14408,2008,Junio,Miércoles
42802,2007,Septiembre,Miércoles
117905,2001,Marzo,Domingo
40172,2006,Octubre,Lunes
192134,2013,Noviembre,Viernes
186997,2014,Marzo,Miércoles
218931,2002,Octubre,Domingo
89237,2012,Febrero,Viernes
119360,2012,Septiembre,Martes
215743,2013,Septiembre,Jueves
391069,1969,Abril,Jueves
64527,1982,Enero,Sábado
190955,2013,Agosto,Jueves
208277,2013,Agosto,Jueves
256561,2014,Marzo,Miércoles
9753,2005,Enero,Sábado
229613,2012,Marzo,Viernes
51486,2010,Enero,Lunes
199463,1953,Junio,Sábado
213386,2013,Marzo,Lunes
38655,1965,Diciembre,Miércoles
34079,2002,Noviembre,Miércoles
252607,2014,Marzo,Miércoles
110112,2012,Agosto,Miércoles
209799,2013,Agosto,Jueves
138222,2012,Octubre,Sábado
60438,1937,Octubre,Lunes
224040,1947,Mayo,Sábado
146955,2012,Octubre,Viernes
174675,2013,Abril,Jueves
94344,1922,Marzo,Martes
65170,2003,Septiembre,Domingo
29854,1974,Enero,Martes
246007,2003,Enero,Lunes
256474,2014,Abril,Viernes
80973,2012,Junio,Viernes
170689,2013,Febrero,Miércoles
34459,1975,Marzo,Miércoles
183433,2012,Octubre,Jueves
180960,2012,Noviembre,Domingo
56533,1977,Junio,Viernes
38626,2010,Mayo,Domingo
96769,2012,Marzo,Domingo
95177,2012,Marzo,Sábado
193612,2014,Abril,Martes
200505,2014,Abril,Viernes
52762,2005,Enero,Miércoles
178603,2013,Marzo,Viernes
94887,2012,Mayo,Jueves
191294,2013,Marzo,Jueves
69492,2002,Noviembre,Viernes
131916,2012,Septiembre,Domingo
211078,2013,Noviembre,Jueves
40715,1952,Agosto,Sábado
70417,1997,Noviembre,Domingo
264482,1937,Mayo,Sábado
180299,2014,Marzo,Jueves
158091,2013,Enero,Domingo
171776,2013,Marzo,Viernes
40740,1991,Agosto,Jueves
64349,1979,Abril,Miércoles
48591,1919,Junio,Lunes
46667,1973,Diciembre,Viernes
90590,1974,Febrero,Sábado
77528,2011,Abril,Martes
44369,2009,Enero,Jueves
39214,1966,Junio,Miércoles
35057,1962,Junio,Jueves
67633,1988,Septiembre,Sábado
25706,1993,Noviembre,Miércoles
148778,1999,Septiembre,Martes
104250,2011,Abril,Viernes
88237,2010,Octubre,Domingo
102382,2014,Abril,Miércoles
42733,1965,Mayo,Miércoles
127495,2012,Abril,Viernes
26831,1973,Mayo,Domingo
197611,1976,Marzo,Lunes
42711,1973,Septiembre,Miércoles
251519,2014,Abril,Domingo
74241,1966,Julio,Viernes
47628,1992,Octubre,Miércoles
130745,2012,Septiembre,Domingo
185602,2012,Octubre,Martes
157832,2014,Abril,Viernes
127540,2012,Septiembre,Viernes
157547,2013,Septiembre,Domingo
24006,1952,Agosto,Jueves
45588,1951,Octubre,Viernes
94248,1973,Mayo,Viernes
71990,1958,Marzo,Martes
249660,2014,Marzo,Viernes
35074,2010,Enero,Viernes
156320,1930,Julio,Sábado
244509,2014,Mayo,Viernes
62661,1950,Julio,Viernes
98136,1974,Octubre,Domingo
268875,1936,Octubre,Viernes
50767,1994,Enero,Viernes
161297,1932,Marzo,Sábado
211603,1962,Marzo,Jueves
30844,2009,Noviembre,Miércoles
197796,2014,Febrero,Miércoles
61492,2003,Noviembre,Sábado
73215,2011,Mayo,Martes
179538,2013,Septiembre,Viernes
172340,1974,Abril,Domingo
25388,1977,Septiembre,Jueves
47956,1978,Octubre,Jueves
127702,2007,Septiembre,Jueves
172385,2014,Marzo,Miércoles
262481,2014,Abril,Viernes
202183,2010,Junio,Martes
196027,2013,Septiembre,Viernes
226448,2014,Abril,Domingo
214314,2014,Abril,Jueves
32005,2009,Diciembre,Viernes
60908,1950,Noviembre,Viernes
119926,1961,Octubre,Martes
214030,2013,Septiembre,Sábado
157353,2014,Abril,Miércoles
153641,1970,Enero,Jueves
77333,1970,Septiembre,Viernes
167575,2013,Junio,Viernes
59726,2011,Marzo,Viernes
236751,2014,Abril,Miércoles
42697,1967,Junio,Viernes
166621,1930,Septiembre,Sábado
84465,1971,Diciembre,Domingo
219553,2013,Octubre,Sábado
25951,1998,Septiembre,Sábado
193610,2014,Abril,Miércoles
184345,2014,Abril,Jueves
242203,2001,Septiembre,Jueves
12242,2004,Noviembre,Miércoles
113743,1955,Febrero,Viernes
258369,1947,Marzo,Jueves
29721,2007,Julio,Miércoles
93122,2002,Julio,Lunes
209350,2013,Octubre,Viernes
19063,2008,Septiembre,Viernes
139799,1955,Enero,Sábado
215656,2013,Septiembre,Viernes
203739,2014,Febrero,Viernes
127016,2002,Febrero,Martes
199341,2013,Marzo,Lunes
123961,1970,Septiembre,Jueves
95556,1970,Marzo,Miércoles
221737,2013,Septiembre,Sábado
254473,2014,Abril,Martes
152792,2013,Mayo,Jueves
112083,1935,Julio,Sábado
89547,1953,Abril,Viernes
43857,1937,Agosto,Viernes
80918,1944,Enero,Miércoles
130398,1939,Abril,Viernes
54752,1984,Octubre,Viernes
85564,1995,Octubre,Lunes
95555,1975,Octubre,Viernes
89584,2012,Febrero,Jueves
168742,2013,Febrero,Domingo
145247,2013,Diciembre,Miércoles
210479,2014,Abril,Jueves
159403,1964,Julio,Viernes
46943,2001,Septiembre,Viernes
252143,2013,Noviembre,Martes
126442,2012,Julio,Viernes
242310,2014,Mayo,Viernes
38585,1933,Mayo,Domingo
43901,1934,Noviembre,Viernes
180624,1933,Agosto,Viernes
44323,1944,Diciembre,Miércoles
211059,2013,Septiembre,Sábado
300940,2011,Noviembre,Jueves
293444,2014,Marzo,Viernes
76649,2014,Febrero,Martes
44269,2010,Marzo,Miércoles
225564,2013,Diciembre,Miércoles
137217,2011,Septiembre,Sábado
226269,2013,Septiembre,Lunes
192813,2013,Mayo,Sábado
69054,2004,Marzo,Martes
22701,1965,Enero,Viernes
141643,1982,Marzo,Lunes
137475,2011,Noviembre,Martes
119593,1961,Enero,Sábado
51848,2009,Diciembre,Domingo
236417,2013,Octubre,Miércoles
197919,2013,Mayo,Martes
120837,1930,Agosto,Martes
245909,2011,Junio,Domingo
44721,1970,Octubre,Miércoles
61642,1978,Julio,Viernes
42472,1973,Junio,Jueves
71721,1991,Noviembre,Viernes
195589,2014,Mayo,Jueves
33091,2009,Febrero,Martes
46845,1971,Noviembre,Miércoles
49588,2010,Febrero,Viernes
54919,1969,Junio,Miércoles
195841,1967,Enero,Domingo
53223,1977,Enero,Sábado
177552,2013,Marzo,Jueves
227425,2013,Octubre,Martes
258096,2014,Marzo,Martes
216541,2013,Septiembre,Sábado
112287,2012,Febrero,Lunes
201360,2013,Junio,Sábado
258476,2014,Marzo,Viernes
272525,2008,Octubre,Miércoles
49158,1977,Febrero,Viernes
191720,2013,Agosto,Viernes
110958,2011,Mayo,Miércoles
259879,2014,Marzo,Martes
174316,2013,Noviembre,Miércoles
52531,1960,Septiembre,Jueves
205601,2013,Septiembre,Domingo
152599,2013,Julio,Miércoles
39785,2009,Enero,Jueves
19703,2008,Septiembre,Viernes
30648,1971,Noviembre,Lunes
262338,2014,Septiembre,Viernes
53144,1946,Diciembre,Domingo
38980,1984,Septiembre,Viernes
82529,2011,Junio,Martes
94478,2011,Septiembre,Viernes
26166,1946,Septiembre,Viernes
139519,2013,Julio,Viernes
186935,2013,Agosto,Viernes
56967,2008,Enero,Martes
48949,1980,Marzo,Viernes
16931,2009,Abril,Martes
36465,2009,Mayo,Domingo
38281,1965,Enero,Viernes
44263,2010,Agosto,Miércoles
252680,2014,Marzo,Martes
105945,2011,Junio,Lunes
128237,2012,Septiembre,Domingo
197562,1990,Enero,Viernes
10244,1970,Julio,Viernes
55589,1925,Octubre,Lunes
195522,1936,Julio,Miércoles
54281,1968,Diciembre,Sábado
199715,1976,Julio,Viernes
240832,2014,Julio,Lunes
127585,2014,Mayo,Jueves
124905,2014,Mayo,Miércoles
179818,1930,Diciembre,Martes
90617,1972,Noviembre,Jueves
74505,2012,Mayo,Viernes
187596,2014,Mayo,Viernes
222724,2013,Septiembre,Viernes
223971,2013,Julio,Domingo
188166,2014,Abril,Viernes
192132,2014,Mayo,Viernes
212231,2014,Abril,Viernes
42092,1985,Enero,Viernes
41781,1991,Mayo,Martes
215407,1981,Octubre,Sábado
4269,1982,Octubre,Miércoles
54280,1968,Agosto,Sábado
54284,1972,Enero,Sábado
263111,2014,Abril,Domingo
59981,2013,Junio,Jueves
249724,2013,Enero,Martes
212778,2014,Mayo,Jueves
94752,1973,Septiembre,Miércoles
37848,2009,Diciembre,Miércoles
209091,2013,Julio,Lunes
256922,2011,Marzo,Miércoles
41847,2004,Abril,Martes
1840,1947,Febrero,Jueves
49634,1972,Mayo,Martes
267795,2014,Septiembre,Jueves
69780,1965,Enero,Viernes
91456,1954,Febrero,Lunes
89670,2011,Octubre,Viernes
120852,2012,Noviembre,Sábado
54306,1972,Septiembre,Sábado
40721,1969,Agosto,Viernes
96912,1961,Mayo,Sábado
205225,2013,Agosto,Domingo
54307,1973,Abril,Sábado
253251,2014,Mayo,Viernes
179085,1949,Marzo,Sábado
113833,2014,Mayo,Domingo
91471,1975,Marzo,Martes
113154,1965,Enero,Viernes
238006,2013,Noviembre,Viernes
391166,2000,Enero,Sábado
182848,1999,Diciembre,Jueves
210947,2014,Abril,Viernes
158936,2013,Enero,Viernes
138544,2012,Octubre,Sábado
158864,2013,Septiembre,Viernes
214990,2012,Octubre,Lunes
174162,1974,Abril,Miércoles
95551,1973,Agosto,Viernes
121890,1978,Marzo,Viernes
55335,2005,Enero,Viernes
260202,2014,Marzo,Jueves
260339,2014,Marzo,Jueves
171795,2013,Octubre,Viernes
49514,2000,Noviembre,Viernes
272543,2014,Mayo,Viernes
213270,2011,Noviembre,Jueves
173151,2004,Octubre,Viernes
232672,2014,Mayo,Miércoles
198277,2013,Septiembre,Sábado
253270,2014,Marzo,Viernes
276122,2014,Julio,Martes
56171,2011,Enero,Sábado
166822,2013,Octubre,Jueves
75950,1943,Diciembre,Jueves
462788,1966,Diciembre,Viernes
17156,2007,Agosto,Jueves
204784,2013,Junio,Sábado
169864,2013,Septiembre,Viernes
169853,2013,Enero,Jueves
147726,1936,Abril,Viernes
65603,1979,Junio,Viernes
33543,1973,Enero,Lunes
47901,1978,Febrero,Viernes
102651,2014,Mayo,Miércoles
192149,2014,Mayo,Viernes
254474,2014,Octubre,Lunes
148021,1956,Septiembre,Jueves
5421,1981,Octubre,Domingo
268823,2014,Junio,Miércoles
194722,2013,Mayo,Viernes
58832,2009,Diciembre,Jueves
183336,2012,Marzo,Miércoles
92269,1970,Marzo,Miércoles
77925,1970,Enero,Jueves
5157,1979,Mayo,Viernes
118283,1956,Octubre,Viernes
176670,1957,Mayo,Sábado
46615,1958,Febrero,Miércoles
190950,2013,Enero,Martes
32929,1950,Febrero,Sábado
133827,1964,Septiembre,Viernes
258893,2014,Marzo,Martes
137698,2013,Mayo,Sábado
209249,2013,Septiembre,Jueves
99312,2005,Enero,Sábado
188161,2014,Mayo,Jueves
109133,1962,Mayo,Viernes
42200,1978,Febrero,Viernes
31185,2009,Febrero,Jueves
252147,2013,Junio,Sábado
51069,2004,Enero,Jueves
137113,2014,Mayo,Martes
228339,2013,Diciembre,Jueves
262391,2014,Abril,Miércoles
185949,1972,Diciembre,Miércoles
173192,2013,Marzo,Lunes
60643,1955,Enero,Miércoles
203819,2014,Marzo,Jueves
177677,2015,Julio,Jueves
106938,2011,Diciembre,Sábado
20880,2008,Enero,Martes
64923,1977,Enero,Sábado
75130,1971,Octubre,Viernes
198185,2014,Mayo,Viernes
255497,2013,Junio,Sábado
174323,2013,Octubre,Domingo
39567,1976,Septiembre,Jueves
281908,2000,Enero,Viernes
173908,2013,Abril,Sábado
159012,2013,Noviembre,Viernes
248376,2014,Enero,Lunes
192133,2013,Septiembre,Sábado
62876,1961,Noviembre,Viernes
54544,2001,Febrero,Miércoles
181753,1988,Junio,Martes
255268,2014,Abril,Martes
256118,1949,Febrero,Martes
91245,1953,Marzo,Viernes
79778,2012,Marzo,Viernes
207021,2013,Septiembre,Viernes
120653,1972,Enero,Viernes
82657,2014,Mayo,Viernes
185471,2013,Julio,Jueves
42886,1943,Octubre,Viernes
245175,2014,Enero,Viernes
46941,1973,Abril,Jueves
160008,2011,Diciembre,Viernes
267752,2013,Noviembre,Jueves
136786,2012,Septiembre,Viernes
234154,1997,Enero,Miércoles
175339,1921,Septiembre,Viernes
220494,2013,Noviembre,Viernes
163376,1967,Julio,Miércoles
92349,1914,Diciembre,Lunes
248212,2014,Agosto,Jueves
248688,2013,Noviembre,Viernes
217948,1951,Abril,Jueves
4926,1958,Mayo,Viernes
222935,2014,Mayo,Viernes
209185,2014,Mayo,Viernes
40458,2007,Enero,Lunes
174682,2013,Abril,Domingo
175541,2013,Noviembre,Miércoles
220820,2013,Septiembre,Lunes
105875,2002,Agosto,Martes
79906,2011,Octubre,Viernes
140870,2013,Noviembre,Domingo
94671,2012,Febrero,Lunes
40485,1967,Enero,Viernes
93057,1935,Noviembre,Sábado
106042,1956,Diciembre,Sábado
128841,2012,Agosto,Martes
82881,2012,Enero,Viernes
202238,2013,Marzo,Domingo
61221,1963,Septiembre,Miércoles
44631,1952,Diciembre,Miércoles
43808,1940,Julio,Viernes
104556,1938,Noviembre,Jueves
131366,1921,Diciembre,Domingo
50379,1977,Junio,Martes
41943,1989,Septiembre,Miércoles
100271,2012,Abril,Sábado
157851,2014,Mayo,Miércoles
1731,2009,Enero,Martes
15942,2008,Octubre,Miércoles
78463,2011,Febrero,Miércoles
68247,1972,Julio,Viernes
41415,1979,Mayo,Viernes
250651,2014,Junio,Viernes
201066,2013,Junio,Sábado
218425,2013,Septiembre,Viernes
93837,2012,Enero,Domingo
227700,2013,Octubre,Domingo
83406,2012,Enero,Jueves
208182,1997,Mayo,Viernes
228028,2014,Enero,Martes
126676,2007,Agosto,Viernes
114574,2012,Junio,Martes
187017,2014,Junio,Jueves
244088,2014,Enero,Jueves
156022,2014,Septiembre,Miércoles
84201,2012,Febrero,Domingo
82702,2014,Junio,Jueves
228915,2013,Octubre,Viernes
102272,1971,Abril,Miércoles
38195,2009,Julio,Miércoles
194662,2014,Agosto,Miércoles
48573,2010,Septiembre,Viernes
50028,2009,Marzo,Sábado
112160,2012,Mayo,Miércoles
275573,1954,Febrero,Domingo
38962,1954,Marzo,Viernes
226630,1985,Julio,Domingo
254126,2014,Febrero,Miércoles
240594,1937,Julio,Viernes
78355,1970,Mayo,Lunes
84796,1972,Octubre,Jueves
87368,2011,Junio,Lunes
209780,2013,Enero,Jueves
177703,2013,Octubre,Viernes
250605,2012,Octubre,Martes
213342,2001,Agosto,Jueves
159770,2013,Octubre,Viernes
119575,1970,Julio,Miércoles
172475,1971,Mayo,Viernes
86283,1979,Junio,Viernes
28497,1965,Mayo,Miércoles
21974,2006,Enero,Domingo
146521,1967,Diciembre,Domingo
91722,1976,Septiembre,Miércoles
28006,1946,Julio,Jueves
164379,2007,Julio,Miércoles
51976,2010,Julio,Viernes
140456,2012,Octubre,Viernes
146243,2014,Febrero,Miércoles
250577,2014,Junio,Sábado
159701,2013,Mayo,Viernes
26480,1974,Julio,Jueves
259943,2014,Mayo,Viernes
85350,2014,Junio,Jueves
253279,2013,Noviembre,Jueves
256593,2014,Febrero,Miércoles
133558,2012,Agosto,Viernes
86297,1960,Abril,Miércoles
184098,2014,Junio,Viernes
43868,1937,Septiembre,Viernes
31880,2011,Septiembre,Viernes
209451,2014,Junio,Jueves
77444,2012,Marzo,Viernes
27460,1998,Mayo,Martes
58733,1962,Julio,Martes
139575,2012,Octubre,Viernes
44769,1967,Abril,Martes
250658,2014,Junio,Viernes
159137,2013,Marzo,Lunes
90829,2008,Enero,Viernes
140783,2009,Enero,Jueves
262390,2014,Junio,Viernes
110823,1968,Septiembre,Viernes
151431,1956,Enero,Viernes
84364,1949,Marzo,Sábado
140825,1971,Junio,Miércoles
91314,2014,Junio,Miércoles
215042,2013,Octubre,Viernes
242102,1975,Agosto,Miércoles
74629,1993,Diciembre,Sábado
86549,2011,Junio,Jueves
50761,1966,Julio,Viernes
72473,1941,Septiembre,Viernes
259975,1980,Marzo,Lunes
169607,2014,Marzo,Viernes
204968,2014,Febrero,Viernes
66762,1978,Mayo,Sábado
206192,2014,Abril,Martes
21798,2008,Agosto,Martes
89187,1946,Julio,Lunes
171372,2014,Mayo,Viernes
133411,2012,Septiembre,Viernes
13167,2007,Diciembre,Viernes
295958,2016,Julio,Viernes
176403,2013,Febrero,Domingo
70706,2013,Enero,Martes
43741,2007,Noviembre,Domingo
64976,1977,Mayo,Viernes
80653,1984,Enero,Miércoles
288162,2012,Septiembre,Sábado
180296,2014,Junio,Viernes
248888,2014,Febrero,Lunes
186988,2013,Mayo,Miércoles
212899,1932,Diciembre,Viernes
218836,2014,Julio,Jueves
100088,1972,Diciembre,Miércoles
127091,1974,Julio,Viernes
88061,1963,Enero,Martes
174319,2013,Abril,Martes
120673,1924,Enero,Domingo
50032,2007,Septiembre,Domingo
79255,2011,Febrero,Martes
72951,2011,Octubre,Lunes
262340,2014,Junio,Viernes
118887,1979,Agosto,Viernes
43387,1950,Enero,Domingo
278878,2014,Marzo,Viernes
174352,2013,Octubre,Miércoles
226486,2014,Julio,Miércoles
15419,1993,Enero,Viernes
139406,2010,Enero,Viernes
219823,1971,Septiembre,Martes
264723,1974,Febrero,Miércoles
64246,2010,Agosto,Sábado
242224,2014,Mayo,Jueves
28440,1981,Abril,Viernes
279661,2014,Julio,Martes
29126,1934,Junio,Viernes
99647,2002,Septiembre,Lunes
108636,2003,Febrero,Viernes
114838,1938,Octubre,Sábado
267999,2014,Junio,Jueves
244786,2014,Octubre,Viernes
213635,1974,Enero,Lunes
210577,2014,Octubre,Miércoles
48375,2010,Octubre,Viernes
92323,1980,Agosto,Viernes
152790,2014,Mayo,Viernes
250766,2014,Julio,Viernes
88059,2011,Marzo,Viernes
49445,2010,Abril,Jueves
250705,2014,Agosto,Viernes
159090,1998,Mayo,Viernes
257974,2014,Marzo,Viernes
184866,2013,Abril,Viernes
104528,1976,Noviembre,Jueves
204007,1971,Julio,Jueves
252200,2014,Enero,Lunes
121401,1969,Junio,Miércoles
86640,1985,Enero,Martes
49104,1996,Enero,Lunes
119450,2014,Junio,Jueves
83721,2011,Diciembre,Jueves
32053,1975,Enero,Miércoles
41517,2011,Octubre,Lunes
258750,2014,Febrero,Viernes
108574,1976,Junio,Viernes
335340,1980,Noviembre,Miércoles
26823,2008,Junio,Sábado
250700,2014,Enero,Lunes
123109,2013,Marzo,Sábado
89873,2012,Abril,Viernes
129974,1943,Mayo,Viernes
102668,2011,Octubre,Martes
169298,2014,Febrero,Martes
128437,1964,Septiembre,Martes
39155,2008,Marzo,Lunes
211052,2013,Septiembre,Lunes
109716,1940,Octubre,Sábado
101281,1962,Enero,Viernes
29058,1958,Junio,Domingo
80264,1957,Abril,Viernes
198453,1987,Junio,Martes
84801,1978,Mayo,Lunes
32143,1974,Marzo,Miércoles
43499,1943,Diciembre,Viernes
184346,2014,Julio,Martes
168426,2013,Marzo,Viernes
224076,2013,Octubre,Miércoles
121135,2007,Enero,Lunes
265349,2013,Octubre,Sábado
209920,2013,Mayo,Sábado
85788,2008,Enero,Martes
253235,2014,Julio,Domingo
259233,2014,Junio,Sábado
227877,2013,Octubre,Viernes
254143,2014,Abril,Jueves
44588,2007,Marzo,Miércoles
253310,2014,Julio,Miércoles
40222,1988,Noviembre,Jueves
106402,1973,Enero,Lunes
73250,2011,Diciembre,Viernes
206574,2011,Febrero,Sábado
71704,2002,Enero,Martes
262267,2012,Octubre,Sábado
148243,1936,Diciembre,Jueves
225886,2014,Julio,Jueves
105789,2011,Mayo,Domingo
64627,1977,Noviembre,Sábado
98094,1980,Junio,Viernes
101308,1966,Mayo,Lunes
65096,2004,Enero,Jueves
244267,2014,Julio,Viernes
30146,2006,Octubre,Domingo
79553,2011,Julio,Miércoles
238067,2011,Enero,Sábado
53482,2001,Agosto,Viernes
238636,2014,Julio,Jueves
146919,1941,Julio,Sábado
43257,1956,Diciembre,Miércoles
89551,1947,Julio,Lunes
214075,2013,Septiembre,Viernes
118340,2014,Julio,Miércoles
132263,1935,Diciembre,Martes
63358,2003,Marzo,Domingo
53870,2004,Mayo,Domingo
208284,2013,Agosto,Lunes
242095,2014,Marzo,Sábado
74294,2007,Noviembre,Domingo
99324,1942,Agosto,Martes
121234,1959,Agosto,Miércoles
145668,2013,Septiembre,Viernes
298158,2001,Abril,Domingo
262958,2014,Mayo,Viernes
200051,2012,Septiembre,Martes
185460,2013,Mayo,Jueves
138103,2014,Agosto,Lunes
250551,2014,Febrero,Viernes
235984,2013,Noviembre,Viernes
276935,2014,Junio,Viernes
37737,2010,Mayo,Viernes
184315,2014,Julio,Miércoles
